database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:16958	C3H7NO2	NCCC(O)=O	InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)	beta-Alanine	90.05557085		[M+H]+		87.2467	9606	Homo sapiens										82209325.34	79924372.92	88973052.5	79276885.6	126286117.5	80767559.54	96459982.59	119635762.6	89895648.71	85483993.09	86018699.58	88732094.6	79371405.52	124522573.6	140119637.2	167675230.9	90551842.2	79546666.02	64723161.84	81729631.74	74793112.68	61518056.69	124605810.9	79395088.34	71304202.56	101276129.8	103451661.4	106962147.8	78551888.79	105723856.4	135175014.8	100470274.8	94712728.82	90593258.57	88950419.36	85880377.27	98281198.84	69399700.93	103854021.1	69673599.93	54636870.97	85041005.8	108792980	150122905.3	135902807.3	136780202	240237349.3	150659496	161344284.5	283760360.3	152128486.6	222689432.8	216033268.3	345461296.5	248735403.7	224228328.4	400779530.6	299438559.5	174769015	250639469.9	153972443.3	180523741	176212783.1	173026398.5	140967855.5	155054350.9	137729761	131813990.4	137827831.1	130262989	112622407.4	91450286.34	92010679.4	108649080.4	89693985.14	84506187.75	71943551.27	125664747.8	79319548.81	62574144.95
CHEBI:17381	C10H14N2O4	NCc1[nH]cc(CCC(O)=O)c1CC(O)=O	InChI=1S/C10H14N2O4/c11-4-8-7(3-10(15)16)6(5-12-8)1-2-9(13)14/h5,12H,1-4,11H2,(H,13,14)(H,15,16)	Porphobilinogen	226.1800182		[M]+		684.659	9606	Homo sapiens										61350565.74	61435947.75	58655416.21	54141678.29	45779011.83	54509849.49	52981181.95	54717602.91	72460718.84	54370040.36	47692636.56	54124547.94	100028198.7	69766832.04	53491496.71	62707137.77	51747747.57	53058017.09	56130105.38	48089763.79	51021006.39	55530970.22	65143816.43	56646887.46	50931059.86	94065743.87	72837261.89	67421233.22	56463471.8	44690860.78	55532372.15	53647715.9	3000211.94	46344430.58	48748877.21	51373995.83	51175575.7	419894.9182	51044533.54	45677661.86	67769159.45	59161990.94	93141572.44	49438970.6	91381255.49	85299529.47	62280179.7	56223085.18	58223203.06	83439283.41	53318621.94	49179593.42	66477510.35	61208169.44	68930584.56	50829891.38	62201273.64	59015327.38	66712764.65	79395245.14	48246867.56	65988037.09	46733944.24	65842394.67	58544261.34	70955296.84	41623220.41	45704107.85	51261450.49	37461544.11	37314033.66	53598794.18	45327005.95	36450530.75	45005334.7	40327847.49	36868048.2	36382186.39	36107069.69	30308191.66
CHEBI:62064	C4H10O2	CC(O)C(C)O	InChI=1S/C4H10O2/c1-3(5)4(2)6/h3-6H,1-2H3	2,3-Butanediol	154.9901427		[M+H]+		68.0261	9606	Homo sapiens										28239180.94	17329052.53	20367673.72	17792111.54	32859167.24	14896404.05	15046910.73	20883820.52	11133867.05	10996160.08	21527719.37	9803470.212	11404618.71	20784688.7	11395689.69	11157992.11	13903713.4	17899947.31	7389570.836	10165735.41	104708920.1	123017767.1	61224174.87	123520301.9	57209443.99	68099285.34	129335414.1	190072613.8	114255642.2	101872870.2	134315781.2	51729669.31	63350384.06	81438438.75	76060903.64	128242025.2	60900487.34	137711661.4	111244349.7	123871372.5	183942728.1	72155426.95	55914929.14	73440362.58	207152328.1	80862209.44	484251309	74180635.35	271374071.2	261216324.8	267131082.5	258960514.2	77291916.2	242976786.2	56192385.35	49842217.36	40371073.59	107902268.9	34453092.22	27910751.01	4151208.759	91325087.62	85602771.59	80780014.72	66331034.91	76404978.81	25275015.41	93780059.43	75708892.08	68245182.11	56060932.71	90392003.28	17030668.81	63691405.66	63557231.08	3287837.995	50482941.15	59512716.83	56274084.1	53119338.35
CHEBI:28792	C22H42O2	CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O	InChI=1S/C22H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H,23,24)/b10-9-	Erucic acid	338.3421462		[M]+		821.488	9606	Homo sapiens										25200451.44	9889372.352	28128819.46	28614972.14	7439854.033	6203209.366	5480640.641	12309019.35	4586211.395	3724466.953	32731963.57	20310154.38	49415758.7	17966408.18	17752580.16	11186859.58	39043015.28	6452863.792	16281220.33	10384632.54	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	613554719	240183856.9	80472127.38	43828137.97	15482066.71	85737099.63	62479317.28	104797652.4	88870317.47	17361409.38	40215338.69	22874846.4	11195132.41	22522139.73	4412430.683	7442371	3790925.21	11866158.01	8344163.301	15116192.74	13011090.57	15351288.22	14742768.96	13520174.57	17878410.07	11561701.4	4239701.515	12276520.68	40923544.69	62302498.72	56271687.26	90931710.55	131549024.7	386380985.3	362139757.8	429273011.8	349093388.1	355663202.3	327017249.5	63163360.5	308263313.7	221683858.3	128708960.9	120922547.1	169388257.2	76886658.05	58573052.99	21477111.91	42252023.58	60984732.81	85182492.58
CHEBI:545959	C9H10O4	COc1cc(CC(O)=O)ccc1O	InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)	Homovanillic acid	183.0809921		[M+H]+		809.578	9606	Homo sapiens										58651090.77	41412247.58	38211079.94	38440864.66	34088903.95	32712487.36	34295290.58	30383138.52	33472756.61	31718783.13	31196374.28	29506452.73	29559945.35	27299096.23	28102395.87	29422647.31	24790896.54	11950830.3	28986452.43	17407977.36	52978249.28	49107355.3	54030019.39	55378797.45	57897318.78	55591762.69	58091632.43	57356736.87	55496726.9	57824460.24	60792761.53	62553637.06	57129792.98	60734169.21	64155897.53	62360069.81	66284602.61	58285939.22	67543823.94	72295657.98	66750727.84	71948878.4	63818971.38	73559881.2	57394463.43	91281198.65	72243837.55	72105604.43	90249199.03	90443818.36	70825299.07	81514650.48	80652481.19	82617628.67	86580046.75	76618870.3	68581735.72	67281524.37	62476504.75	81561202.58	65947213.97	88504858.54	79176341.9	60794749.61	81408881.83	77084660.06	64128316.81	47231758.12	83633058.05	30323036.95	60697082.59	50939824.51	74672157.49	43565264.8	56624952.27	77432028	121205844	59596818.92	46471023.01	84772955.55
CHEBI:32816	C3H4O3	CC(=O)C(O)=O	InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)	Pyruvic acid	88.02347454		[M]+		72.33165	9606	Homo sapiens										17548196.16	9570866.305	30564051.94	21437924.62	12944097.3	19594291.58	15292437.68	29355615.09	32548446.09	21000837.38	25017621.59	47341528.64	124514913.8	58937940.66	137510699.2	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	3947241.574	7865663.366	10970960.67	18548202.89	4173260.785	12641198.05	9946238.122	18924083.69	4221391.17	9914733.269	16501767.14	13906646.48	14437085.17	33654705.27	11218672.03	6922304.016	6662908.164	16632368.38	15654356.29	20057090.82	19585319.58	5651330.448	7751299.28	4920060.15	7657288.95	3913161.846	7952041.763	2906986.953	5453013.978	3883221.396	3670264.09	4787239.01	7154383.595	6397337.474	5724781.846	4879275.373	7151319.88	5968298.325	13219019.49	26670444.17	21805808.53	17481213.03	15367576.25	16538027.84	28224484.44	13064219.14	44334518.92	24588944.17	23724614.87	51386512.18	109294010.2	25760475.68	2319884.872	19490750.71	15797928.22	14721061.18	17014110.45	27338363.06	21090106.57	19718606.78
CHEBI:1879	C8H10O2	OCCC1=CC=C(O)C=C1	InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2	Tyrosol	121.0650591		[M+H-H2O]+		193.2035	9606	Homo sapiens										58857548.41	51661619.14	52347445.14	50318330.36	48139492.09	44213600.6	43268918.01	48371143.99	42987160.14	36574419.04	44799203.26	50225135.21	50617548.17	41840324.9	45550256.93	56837237.86	48240070.54	44824766.93	42952246.11	206420164.4	53065206.24	54932720.11	66235682.49	47350395.33	121373272.6	45571337.78	67198499.21	69549472.48	53787802.5	59119292.54	57088667.91	50024571.53	65692579.41	38835692.43	76737173.6	78926441.61	43970155.45	67757824.63	55010289.39	59142019.55	38460866.07	30921995.96	27000530.76	31113759.65	23044735.89	16543608.15	32224433.98	26869200.87	21281492.81	23646613.92	16990242.57	22553052.26	22457725.99	23746993.37	26719525.04	23367144.89	31145575.56	40154055.64	27277110.17	46141143.98	51952221.65	64633848.6	49756235.01	54364446.49	39047415.42	47176735.71	75493309.23	53767300.87	60935484.52	48974856.69	63611074.37	43142516.35	45657675.28	68218429.62	39514555.95	53333122.74	53577776.55	40804881.75	78546269.86	44994299.71
CHEBI:15698	C9H13N3O4	Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1	Deoxycytidine	210.0888461		[M+H-H2O]+		436.9715	9606	Homo sapiens										675565352.2	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	105000000000	2101439737	960339956.7	108964637.1	367036926.5	283516676.8	177077001.2	166031793.8	136297797.7	85932032.63	105233018	88461634.05	89252778.58	92088285.54	66317279.53	59872137.4	73130696.57	92245749.5	87205971.91	100933498.7	110219769.9	112964722.6	154399442.1	121002387.8	129915246.6	106740548	103010935	112832427.3	98015442.64	85363623.71	66508555.1	77068898.47	62531557.54	62314778.53	56384400.24	55844684.53	55787391.27	64099449.64	58174853.53	60972175.59	62448604.73	45453324.49	55596655.84	52049231.24	61756512.95	47660411.74	49201030.32	55769422.97	41318714.5	62274222.07	50600286.52	60722792.87	48705358.73	55161388.62	56060825.97	49005083.64
CHEBI:17351	C18H32O2	CCCCC\C=C/C\C=C/CCCCCCCC(O)=O	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-	Linoleic acid	263.2379496		[M+H-H2O]+		813.384	9606	Homo sapiens										65211639.64	110168969	51416531.9	12989937	110292277.3	96464326.12	87220836.4	133905610.8	179691971	125669856.4	88708776.66	95917072.74	71967468.71	88179305.01	83951309.5	81631487.53	132551823.7	165840566	171710577.4	61713957.04	6116612.444	45296070.95	29345148.06	59601302.16	43110380.14	42147569.86	29422013.38	59568985.68	32524926.53	18996967.38	41818622.54	29004853.56	42840026.55	71533519.95	9891291.328	60230496.15	49902637.37	46137298.47	31089703.12	67642636.51	49781915.78	29142356.93	10107234.5	14649693.88	10179273.15	8064505.079	10482813.95	6957681.755	6985150.861	7761263.687	8253325.785	8611760.891	21042976.73	9339894.329	3762272.017	16487963.03	6435825.775	13216508.52	26197723.79	20552630.38	100472346	80526615.58	183295387.2	85674387.63	77330899.86	53605438.33	108669139.2	79936908.84	53442964.34	142324863.9	65066263.09	134030156.2	75102932.17	59953648.25	73720249.47	78599086.16	56982511.64	60801623.78	76324745.28	21720471.18
CHEBI:17992	C12H22O11	OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1	Sucrose	343.2892044		[M+H]+		732.325	9606	Homo sapiens										3268463.975	3810024.981	17858184.3	16823509.85	6744602.407	30012834.56	37109474.9	3225461.991	26524064.74	38995758.55	32877127.39	8264341.88	8500861.919	33514205.35	20384622.19	11085435.37	11653909.36	40029906.64	10953830.7	1277057.497	5964655.021	20382659.06	1830717.384	2197660.389	7201269.419	6095102.646	627855.4501	3565693.811	1280104.858	4668289.632	1627854.568	9659564.495	2564407.444	7591561.46	8136560.701	6676876.487	2448989.683	11200280.56	10842952.97	9086815.145	1369607.911	1506414.206	8803820.431	8661753.268	3676444.503	2882862.398	8055495.336	19114347.99	2900170.978	1938324.869	6600280.645	6692467.734	4209823.013	2421632.765	2885533.685	5857355.11	2177246.916	2893913.239	17750195.5	4538894.892	19932709.9	7310837.864	7548943.304	6783269.055	3855019.355	2201541.553	1880803.387	11913318.22	27813329.44	26411710.32	29302178.32	5005682.244	2155453.814	3734613.127	6123097.556	2441632.768	10192639.44	58720230.2	3284499.385	4043485.461
CHEBI:16675	C7H5NO4	OC(=O)c1cccnc1C(O)=O	InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)	Quinolinic acid	167.0130499		[M]+		465.881	9606	Homo sapiens										961509578.6	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	29676913.92	31578373.82	35962027.38	36917597.74	172500342.9	25961274.02	40608303.97	27728272.24	139722508.5	187927246.7	37155419.87	36675109.61	33675583.41	123950762.6	114255066.3	30013885.89	32437661.91	27218384.55	29850740.81	33032844.06	24725426.89	14681390.25	15996307.16	2836783.787	11776564.55	7345577.129	8960431.808	1630333.579	6417152.778	5614501.318	5567255.761	6642118.826	1724128.783	6730976.566	5677104.001	13635552.49	8499240.741	13393143.06	3529813.823	19857991.66	5099078.925	18414051.29	32250651.33	16815930.59	17642226.61	23941404.05	63140955.54	24774193.18	24126091.13	26281876.81	31328057.46	20439932.53	4859200.676	13070135.79	5742089.716	24794357.14	5877964.067	25737785.07	18188240.82	27009084.41
CHEBI:16231	C5H9NO3	O[C@H]1CN[C@H](C1)C(O)=O	InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4-/m1/s1	cis-4-Hydroxy-D-proline	132.0649908		[M+H]+		338.638	9606	Homo sapiens										2459036.876	22245410.79	4350156.506	1774832.957	13578451.04	12523849.78	3234818.865	3019240.81	2604168.381	1042416.032	2746606.72	11951809.91	1220908.765	10052048.25	9830618.514	22671702.32	15957852.36	843381.8312	806679.8296	830532.4779	4071027.056	160871395.3	117519942.1	3193383.47	2821238.391	50713231.88	29985481.76	52924422.51	32997753.66	42643976.78	28388181.68	28073513.32	5575062.61	4496092.289	2744680.888	98380702.76	1901375.878	25242084.46	2839723.598	46817363.82	23599931.38	26493050.73	22590709.58	26642342.99	27245317.44	33105692.74	41392883.69	22991570.17	19947534.29	27169157.75	25626076.43	22734400.97	39740598.93	31161803.55	53174109.88	44247278.31	49963668.57	49822252.37	54479086.79	51508873.21	48458322.71	42662469.25	44779302.51	48740384.08	50797612.3	40133780.37	42414269.09	37211763.12	37482075.48	58926007.45	40486686.43	39912493.47	55040780.85	41268780.36	32337933.64	35699032.29	37380916.32	39854557.81	34100282.19	43169525.52
CHEBI:26374	C6H5N5O			Pterin	163.0400294		[M]+		703.899	9606	Homo sapiens										41600280.57	44984342.42	49365364.77	56902800.15	67548255.35	51438329.43	48849368.27	53292152.56	50245820.5	49836259.04	71866300.16	55812403.76	52473473.92	53174807.63	50645124.36	48026224.19	52874574.24	24110361.35	48418820.05	33899085.84	49513101.17	48451104.95	51445797.05	51436601.55	53345405.28	51930927.41	47071635.01	52501904.44	46427126.27	45303873.52	57465770.15	8503991.129	15360643.79	62266001.13	52688185.67	50547001.56	44989797.84	13426706.95	50279406.54	49958060.18	43764067.31	45484255.02	43298634.56	44889398.68	43045325.78	41940957.05	42859077.93	34733078.74	40700940.05	52132729.94	54486814.18	49048334.91	44236214.41	41416173.19	37804783.79	43385613.08	31623180.12	46557883.74	46799264.21	49580789.81	44346724.68	47379162.7	37991437.95	51420207.64	49127580.24	49899375.79	29239350.75	38196574.35	31131016.14	44074082.51	32472086.97	35463470.36	49850530	32822812.69	50288489.12	35849116.47	33554390.27	36023171.9	47659427.47	44646842.33
CHEBI:8387	C21H36O2	C[C@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	InChI=1S/C21H36O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h13-19,22-23H,4-12H2,1-3H3/t13-,14+,15+,16-,17+,18-,19-,20-,21+/m0/s1	Pregnanediol	321.2791484		[M+H]+		837.663	9606	Homo sapiens										65744534.42	153815637.9	180655885.1	227927158.5	248971737.1	95885047.24	42883409.81	108626436	121460167.9	42046537.01	28000800.35	11756958.24	23340211.88	25309113.87	16964132.09	55646386.83	31995387.58	63812497.56	631908668.7	1046.65582	110865796.5	251302760.2	166047046	98772036.74	194950322.2	221078858.9	84211451.67	109546025.6	226017696.6	114880917	179080299.4	271909835.1	169436226.6	150288019.1	334899850.3	119128234.8	146096542.6	75824588.85	111483843.7	98517319.62	105598669.2	106302547.1	107119420.7	27411971.16	109125441.8	37293456.5	28047639.4	113269599.6	19500170.52	117079483.8	264280518.6	95861545.26	125517735.1	62697034.3	261222763.4	126486037.2	38203068.57	35930928.69	256949997.6	55673051.53	161146026.9	82448531.23	177728406.4	42015374.57	174989906.7	142517625.4	86645085.77	166664263.4	29605349.85	110816385.5	62310551.03	67218258.43	43917622.71	34727755.95	31978734.9	127140303.5	212210751.8	83029808.7	20595632.42	68903994.15
CHEBI:30918	C7H8O5	O[C@@H]1CC(=CC(=O)[C@H]1O)C(O)=O	InChI=1S/C7H8O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1,5-6,9-10H,2H2,(H,11,12)/t5-,6-/m1/s1	3-Dehydroshikimate	171.9926826		[M]+		35.3575	9606	Homo sapiens										48505150.42	47932838.99	44134480.83	53976038.48	58710538.3	56178615.84	54339558.43	53878492.45	67725402.61	78918641.46	71272607.18	54438763.23	58664300.75	64045277.91	56596117.96	69668015.16	61065838.43	44185177.94	38288049.28	28377498.49	32043977.28	43474903.6	34961293.36	45519724.26	35688884.74	40816715.22	32247425.72	46657900.42	42612214.83	37367388.61	48579702.42	46715927.51	37673764.96	40030067.27	52097537.77	68837779.45	54994414.75	42777245.27	44173783.16	44501869.85	81480717.22	51261745.32	30212319.95	27830666.77	72708600.67	80967773.14	35207923.79	19975841.73	22518186.31	45403760.82	32940496.69	55372553.42	27882824.7	81591125.03	35045567.37	78479161.57	41503152.14	65108297.85	49695231.95	20063891.56	150346523.9	154749718.8	100767233.4	74742746.43	71381073.37	148892596.5	70646787.35	172865280.8	146277274.4	63174861.23	99476671.05	131481879	133830674.6	154564008.5	63713975.75	54791348.86	97326171.1	97039917.47	47913042.38	88210164.93
CHEBI:17154	C6H6N2O	NC(=O)c1cccnc1	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	Niacinamide	123.0558394		[M+H]+		142.6635	9606	Homo sapiens										38478594.89	33397176.73	30210861.94	33826368.75	39377928.97	27517774.75	55608379	27488628.17	36649642.46	19952077.17	38419744.45	29332118.75	29864319.61	31511238.84	19613366.8	38408201.72	19846537.24	31993542.18	23381390.99	62994098.95	26858511.49	42305093.21	64249928.45	23460676.73	23886762.67	23455448.08	45915180.32	29778387.24	24993236.63	33868548.36	128898371.4	25233974.44	42286062.07	22091135.86	65387613.92	33884558.58	23647801.11	43983497.85	47425114.37	26463808.11	25171646	41906573.55	24094903.31	23282648.26	39386135.5	37704258.04	26178015.98	15338015.16	21391809.79	40405501.19	31385370.45	33997030	30066147.46	88028234.19	31723503.99	33257319.71	80302932.63	64545790.42	29804797	27943739.64	49818249.96	56746130.54	61003382.45	53104612.98	90653402.33	50588523.73	42853749.66	25918376.5	49373426.49	39831909.26	65779695.07	43855363.58	34975509.18	53302303.1	33891310.61	47187589.32	36585576.83	47582390.81	47763457.35	30735186.18
CHEBI:16962	C21H28O5	[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])C(=O)C[C@@]1(C)[C@@]2([H])CC[C@]1(O)C(=O)CO	InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1	Cortisone	361.201305		[M+H]+		576.441	9606	Homo sapiens										2761005.757	6365365.248	2336785.77	5750616.718	6302170.548	2764983.622	3389350.426	7233427.258	4331572.722	8497973.458	6233746.802	4240804.116	3110909.113	6628460.056	2680649.564	5419636.946	3676569.012	5321913.569	3707261.377	5667715.195	8908808.214	6588862.661	8366471.691	6391899.621	9651330.788	3182237.496	6587898.978	12211171.77	7903084.315	5768223.248	3853900.283	6372759.677	4888704.397	4296853.292	17030052.43	8135852.626	8323436.203	8200417.369	6018443.53	5816597.317	6911296.479	5097864.224	6531170.683	4962503.652	4750005.061	3802016.347	3882861.408	4563039.371	5101850.178	5185016.541	4389538.614	5664545.177	2570000.564	3548216.175	7224785.869	4613441.045	4213824.621	5265106.151	7392031.57	4649942.574	4977292.823	7538253.504	8260131.359	8094065.466	11432306.46	6320135.558	9341857.962	6112867.762	6595974.956	6459445.216	7452262.151	9134808.443	8910151.992	13221719.95	8664712	10272487.15	8023123.567	9159938.75	10200808.59	7857747.711
CHEBI:36108	C11H8O3	OC(=O)c1ccc2ccccc2c1O	InChI=1S/C11H8O3/c12-10-8-4-2-1-3-7(8)5-6-9(10)11(13)14/h1-6,12H,(H,13,14)	1-Hydroxy-2-naphthoate	171.1487126		[M+H-H2O]+		741.905	9606	Homo sapiens										164394148.6	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	79277163.04	77331953.37	73012998.33	367342970	830198905.8	231138715.4	217572271.8	266835251.6	122417115.9	122262078.4	193533747.2	24247092.03	87111539.74	88624879.36	46103097.01	75619014.38	51261655.29	79353056.98	12267415.53	10276629.08	28114144.83	25570608.4	15698396.39	11149316.26	29854669.8	14878598.05	45732935.72	2629549.491	13030902.93	2291303.864	10559335.14	23362510.33	8723903.934	2816826.885	20233865.28	10319027.8	17735539.01	17712985.45	35103589.78	61339400.37	49121787.7	251476804.5	287592543.5	233241838.5	270932104.8	53036674.41	140562289.6	275138316.8	198515290.6	550344804.5	107846765.3	66349342.73	115703736.6	66098317.75	17445898.84	55914477.84	29341377.51	35703852.25	53208949.52	167499576.4	10848325.42
