database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:28635	C7H12O5	C(C(=O)O)C(C(=O)O)(O)C(C)C	InChI=1S/C7H12O5/c1-4(2)7(12,6(10)11)3-5(8)9/h4,12H,3H2,1-2H3,(H,8,9)(H,10,11)	2-Isopropylmalic acid	175.0597104		[M-H]-		92.87735	9606	Homo sapiens										9161381.795	5715821.002	15989935.29	3909892.905	3023472.901	5816059.727	8722224.32	5759753.775	4146527.3	1099891.831	2010085.111	4231566.37	2608073.068	5589021.727	9748166.321	18905633.43	2597856.903	2115422.809	590961.7792	2898518.168	7820205.66	10099877.09	43711374.62	7036424.282	3062012.396	7032417.91	903363.6282	20941273	17580489.16	3368947.403	2479036.948	5613594.992	4022447.535	6134330.559	4537246.901	4621817.848	4736909.757	2917724.645	4029970.417	3447119.912	473080.0205	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	95908.6651	214495.733	139377.6731	491055.1129	147225.9373	1089871.863	102538.0678	238471.0025	73240.41338	399394.3278	103466.3794	692142.7768	603165.307	550132.0767	291436.9629	3774535.546	2634985.521	3592609.792	2126088.077	3428317.08
CHEBI:34477	C19H28O3	[H][C@@]12C[C@@H](O)C3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@]1(C)[C@@H](O)CC[C@@]21[H]	InChI=1S/C19H28O3/c1-18-7-5-11(20)9-15(18)16(21)10-12-13-3-4-17(22)19(13,2)8-6-14(12)18/h9,12-14,16-17,21-22H,3-8,10H2,1-2H3/t12-,13-,14-,16+,17-,18+,19-/m0/s1	6beta-Hydroxytestosterone	303.1989178		[M-H]-		812.279	9606	Homo sapiens										2209513.249	3285822.754	3783381.905	11250140.91	2036585.935	11873811.58	2528688.25	1621035.624	7555402.234	3755105.108	4839607.405	4219681.892	3071532.189	6887716.196	3238897.427	7913767.126	3120362.665	662448.8488	13344600.52	9542100.539	4993190.785	1146957.225	9867519.521	1402709.77	3019371.42	11480086.9	4650508.753	518808.9822	1932284.299	1001154.041	3253235.473	6429684.534	7583420.238	2185412.835	2627917.288	3250046.046	2769527.212	3667524.567	7049312.136	1814069.641	5494001.441	7604639.269	4305800.45	2540713.49	5851851.712	3802587.587	4530717.915	4269857.453	1244891.528	9095551.178	3055124.906	2638926.64	2547969.666	3147873.974	4685639.736	2759009.049	3706134.144	3357431.647	1421119.813	2220779.364	2045310.355	676038.5233	1350161.076	1764077.494	760362.5428	2857719.609	2040291.505	132348.0058	3168576.001	4405421.544	752204.9311	1815472.952	1847579.169	3778278.912	1530823.108	2550502.077	3446053.416	2368690.749	694098.1801	2234920.432
CHEBI:6956	C23H30N2O4	CC[C@@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1\C(=C/OC)C(=O)OC	InChI=1S/C23H30N2O4/c1-5-14-12-25-10-9-15-21-18(7-6-8-20(21)28-3)24-22(15)19(25)11-16(14)17(13-27-2)23(26)29-4/h6-8,13-14,16,19,24H,5,9-12H2,1-4H3/b17-13+/t14-,16+,19+/m1/s1	Mitragynine	397.204194		[M-H]-		708.848	9606	Homo sapiens										299650.1773	1410279.486	1376692.323	386696.619	954560.8921	313442.3279	227584.0995	1143184.364	506875.1375	533091.251	360463.7924	215830.1509	457317.7827	1019748.185	337645.3754	458186.3523	924357.2661	529708.5778	1032648.44	246678.2332	1086622.189	628558.0167	764239.7515	503652.1821	599589.7616	1875343.439	738538.9528	3545640.557	1221601.963	635294.2389	987619.4084	731477.6126	656801.9169	586600.0667	343666.5093	1164076.837	731763.8399	72737.22858	990940.6048	1555266.592	8351077.565	699614.1579	1572604.922	1605770.574	2459061.866	1612889.916	606338.4207	1181695.938	257221.5161	1940981.677	632020.1842	4670974.599	2483510.667	795115.4491	5003095.126	1953490.735	1620552.43	1159085.273	7348222.495	188441.9374	543891.8129	325990.3429	495073.0621	203109.1473	150928.7882	703497.3837	776189.3898	673914.65	866488.2616	611362.2135	234147.2972	396189.1128	795556.9144	289905.4085	409170.5109	235521.0248	719049.915	582864.75	135032.8632	384782.5846
CHEBI:9008	C9H9NO4	OC(=O)CNC(=O)c1ccccc1O	InChI=1S/C9H9NO4/c11-7-4-2-1-3-6(7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)	Salicyluric acid	194.0444892		[M-H]-		382.336	9606	Homo sapiens										359502.2922	2379211.158	2146187.672	2126103.711	335070.642	6867325.026	291553.6836	2927321	2575957.967	266753.124	1589156.147	306186.3901	101754242.2	1611134.186	4132019.949	45404395.83	285419.5111	292602.0396	2304354.904	2543002.546	1607243.554	5124435.572	3014317.084	1748923.053	5128567.86	280880.301	942617.0953	1502989.619	2465711.439	960190.2099	1120706.371	2308821.811	257605.927	235002.9527	264264.2539	257516.2141	2920948.254	1712913.069	1336741.974	2301334.055	445610.9713	2789774.372	5653409.843	3634539.516	3163705.252	2783976.385	15736219.35	6020571.989	3729151.513	7007731.151	1410407.003	1734044.238	1698167.628	1972825.43	22400289.31	2141741.125	8256768.402	2012610.858	8946370.884	10655890.93	516830.5013	404015.4638	3401351.464	390499.2915	401386.3523	392564.6507	374067.1192	3466890.115	353952.6839	1878434.111	348332.9137	3625838.481	342357.1845	404480.9023	3627318.994	377400.9236	393942.0653	1948581.679	1902213.825	1557092.555
CHEBI:28728	C20H34O6	CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O	InChI=1S/C20H34O6/c1-2-3-6-9-15(21)12-13-18-16(17(22)14-20(25)26-18)10-7-4-5-8-11-19(23)24/h4,7,12-13,15-18,20-22,25H,2-3,5-6,8-11,14H2,1H3,(H,23,24)/b7-4-,13-12+/t15-,16-,17-,18+,20?/m0/s1	Thromboxane B2	369.2272622		[M-H]-		620.83	9606	Homo sapiens										534094.9392	1648132.693	68032.80315	1165550.381	996430.0866	56597.69195	2039128.66	1497064.105	805577.8338	44836.15989	3667091.744	2311947.775	29645.5834	1106233.564	1394615.245	46926.60482	129211.8595	1957959.341	554860.659	2605285.261	1166335.847	342965.056	1396719.393	2015739.068	1964840.936	468479.5513	2713335.32	1354214.528	515312.9471	1513041.989	1381829.597	3881575.576	2550055.579	352004.8669	964323.7309	6082993.62	3717820.232	663432.6029	2628568.499	7169394.131	42032.50685	971958.1992	487760.4048	3017129.54	1909052.689	1053606.711	936737.2944	677845.8827	819295.5063	539003.8904	838039.5823	714718.443	806490.7221	565208.0033	13464.17033	79473.68775	132272.9688	358605.1982	127652.2125	666.5118783	829936.3837	614969.5171	1352790.781	3245022.447	994332.6486	638754.9773	2068474.754	1257848.548	832626.4861	934796.56	1515237.187	3956301.976	1925619.564	1855599.219	2605223.467	2861048.522	2017253.435	2701106.938	3632549.969	686381.0863
CHEBI:4885	C8H10N2S	CCc1cc(ccn1)C(N)=S	InChI=1S/C8H10N2S/c1-2-7-5-6(8(9)11)3-4-10-7/h3-5H,2H2,1H3,(H2,9,11)	Ethionamide	166.060683		[M]-		96.9509	9606	Homo sapiens										1822536.733	1844391.745	1959581.539	2874136.493	2495273.173	239666.0315	1228430.193	1425492.196	904946.87	2498035.697	2522119.893	979461.5811	877494.7051	1260264.85	2050607.962	893381.6536	3711515.795	2810932.379	1100809.874	1920938.565	1745121.833	798910.1399	146981.7579	1457487.474	1745979.014	2254452.882	1565289.67	637168.1092	2313826.577	2494338.485	1955443.857	75592.09329	1016560.252	915907.4658	1172421.914	343661.2794	1218073.417	2336914.307	928256.9766	1076760.943	428285.539	1947330.39	152777.7655	2236000.357	1551761.207	1943318.388	1441920.139	558645.153	218817.0944	568970.2795	106845.2664	169410.1846	209367.8805	311373.8591	205551.3096	1227050.795	139504.5627	566756.0164	118853.5621	56680.04074	37498.82573	262456.15	84524.24411	554746.0756	141619.5909	868473.459	184796.5759	69347.44282	90596.15628	1091221.882	116355.7768	139390.2477	235572.1798	511315.64	507242.1635	1300680.893	205373.0749	343956.6615	1475071.188	2082493.502
CHEBI:17001	C9H13N5O4	Nc1nc2NCC(=Nc2c(=O)[nH]1)[C@H](O)[C@H](O)CO	InChI=1S/C9H13N5O4/c10-9-13-7-5(8(18)14-9)12-3(1-11-7)6(17)4(16)2-15/h4,6,15-17H,1-2H2,(H4,10,11,13,14,18)/t4-,6+/m1/s1	7,8-Dihydroneopterin	254.0895155		[M-H]-		500.986	9606	Homo sapiens										2238990.364	738278.6779	355047.3299	475355.1553	530571	354189.3309	239000.9429	369638.5506	299918.9767	220786.691	123125.6328	118694.7663	10803.69301	152513.7628	31180.35238	524054.9449	12305.15201	201629.626	19831.96368	22658.96217	1387663.943	1136793.687	681058.0004	549435.7057	451879.6961	243374.3417	215458.8514	552297.0681	180734.6966	802567.1485	117750.1212	212675.9766	170653.943	145638.3072	1187448.148	54936.06848	167308.9755	51255.55493	700787.9191	255494.5108	26121.29739	286674.3649	2252332.344	230572.2046	16489.21844	164393.1329	373739.6763	24930.008	54650.72782	90048.02113	190886.59	594076.2433	25792.70605	352341.8374	466677.6883	2221726.735	310226.9547	71663.9206	10.63188616	10.63188616	25144.42327	175448.9861	139233.1687	279757.7305	4388.771813	6794.915016	103016.1364	18412.99506	10395.65085	8995.835256	43099.64908	24441.16516	110298.0567	14170.11134	80361.73706	19572.63073	253224.9647	818655.163	127749.9917	174694.8156
CHEBI:28814	C14H12O4	OC1=CC(\C=C\C2=CC=C(O)C(O)=C2)=CC(O)=C1	InChI=1S/C14H12O4/c15-11-5-10(6-12(16)8-11)2-1-9-3-4-13(17)14(18)7-9/h1-8,15-18H/b2-1+	Piceatannol	243.0688224		[M-H]-		668.662	9606	Homo sapiens										9634.887092	209855.9559	229306.8481	3142462.678	4754.318897	130005.5376	268527.7602	191313.3841	121154.6506	1583647.451	373816.6198	378032.2741	170794.8594	844530.8334	165028.338	137038.4506	211814.6469	884849.8913	105015.4527	850886.1639	368578.9373	212456.607	1890653.765	273849.226	1827297.572	277568.7418	128775.3461	1970202.071	469415.0352	295085.5158	144100.9009	1115456.002	211171.6103	284041.9308	255114.1007	446516.6246	272916.6605	269850.0786	184285.6241	284421.8087	975777.4353	5088822.692	251627.9393	627363.2994	606755.9299	820494.6173	237409.6059	3376838.881	3364898.677	467849.6604	4111653.473	2905166.54	381733.6872	2803525.568	6908434.252	813266.8765	4778952.454	2223648.479	1372445.631	10.63188616	394635.0959	233601.5808	223079.5706	124665.2571	336716.3586	170549.7095	246673.9292	436691.446	306487.1673	279500.9054	401416.3902	726689.5867	475857.4441	325388.7836	590051.0265	404135.8453	276177.5613	1162807.861	2810379.451	857225.8918
CHEBI:8692	C22H28O6	COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@H]4C(C)=C(OC)C(=O)[C@@H]([C@@]34C)[C@@]2(C)C1=O	InChI=1S/C22H28O6/c1-10-7-14(26-5)20(25)22(4)12(10)8-15-21(3)13(9-16(23)28-15)11(2)18(27-6)17(24)19(21)22/h7,10,12-13,15,19H,8-9H2,1-6H3/t10-,12+,13+,15-,19+,21-,22+/m1/s1	Quassin	369.1729863		[M-H2O-H]-		691.941	9606	Homo sapiens										8456093.916	7326327.868	13113947.15	6027418.646	39769790.85	7978196.585	417799.6026	11401320.44	29365959.72	12820301.69	9751093.075	10278501.12	252765.6346	6646078.231	12915247.56	6538413.153	15847076.94	9012668.502	388148.6223	11006972.78	43215448.88	16551463.78	31833563.44	12301434.94	1710541.217	28044837.93	14238349.95	52713879.94	33851463.78	15412787.92	35570067.88	17295109.34	22196512.14	11423626.91	13470287.42	48280242.36	32931199.19	10202845.33	12862125.82	30064495.61	1636156.769	25455430.22	17614645.12	29175461.4	42863423.15	36085623.11	26296250.98	30192865.34	14037005.82	26230359.57	13279190.14	47008264.6	9625871.063	11319818.07	29029974.61	10654415.83	7532993.24	5092843.745	24479180.44	1141603.205	13980295.32	10952931.75	28200441.56	19631310.72	20563998.85	15588085.59	8320334.298	20060244.82	17901393.61	24974782.99	31522670.4	33041896.63	24647440.89	33868781.23	18829180.97	14344848.45	31845696.95	32843781.01	23081231.72	23940340.25
CHEBI:28238	C9H7NO	C12=C(NC=C1C([H])=O)C=CC=C2	InChI=1S/C9H7NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-6,10H	1H-Indole-3-carboxaldehyde	144.0430831		[M-H]-		579.9985	9606	Homo sapiens										1787885.957	33050945.22	65652568.03	40264728.78	46500959.71	45272718.24	29166584.6	35912975.45	34531035.57	1247144.863	52555068.29	39857024.22	49831945.54	40547597.22	48966377.86	38286878.1	46702290.77	45833716.76	32171000.11	70742525.79	32325902.71	49574752.95	53181374.4	33551339.79	52766699.47	50172615.46	20119950.28	50462091.95	35857494.24	36943194.36	42700519.73	56997817.26	37666003.67	56155135.03	30153388.62	37254131.07	37366671.06	45667454.52	40980003.61	48847899.34	49264199.63	34390216.61	56386506.5	51607538.34	59462569.27	28368269.94	40594635.2	52498979.95	50542326.36	35315876.06	31152126.1	38441299.7	27382574.64	25380688.33	46087207.33	41917196.62	51969294.82	37808513.49	25102460.92	6608374.898	28087767.93	21475383.35	32471466.24	23701059.34	22117269.15	22612074.8	38527830.96	25022296.76	18826091.73	24405307.61	26462164.29	28896517.06	27735362.99	21766972.13	42157175.66	39335869.06	28703470.44	45600517.78	44159170.25	43224389.57
CHEBI:17270	C3H9O6P	OCC(CO)OP(O)(O)=O	InChI=1S/C3H9O6P/c4-1-3(2-5)9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)	Beta-Glycerophosphoric acid	171.0048863		[M-H]-		77.279	9606	Homo sapiens										8832531.546	41965119.22	10314654.16	46633930.34	33067424.7	12340590.21	46236136.13	73664234.74	23022115.92	8065158.863	37902393.64	21609587.87	36399374.92	24106893.38	13849743.68	54784226.72	13202729.79	14110521.96	6502249.875	17121330.68	8972221.287	9904435.693	66091249.36	19402542.43	17763840.76	5142401.057	83898814.44	9937813.672	8014592.002	28220753.84	29768322.07	23186528.07	36857083.41	8243005.9	22534669.89	28488490	8358952.091	7981186.828	8696435.077	21822509.88	19814770.62	20867367.34	13313741.86	6332984.768	13670398.12	15562651.22	17591800.35	15383326.78	20689571.82	9110300.013	29644075.12	23150039.79	19154567.05	50561534.98	18262579.81	15192072.81	33501041.15	16346189.77	5676530.801	4160088.37	51160663.55	62164500.6	120714281.3	123533507.3	114282827.1	60006348.5	91547026.68	63166050.55	161857870.8	38040380.43	77500910.98	96510937.88	32484909.05	60646652.2	27966767	40113407.66	24404217.96	21871810.23	56070927.17	25879585.65
CHEBI:15553	C20H34O5	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-19,21-23H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/b7-4-,13-12+/t15-,16+,17+,18-,19+/m0/s1	Prostaglandin F2a	335.2221466		[M-H2O-H]-		802.8285	9606	Homo sapiens										27885737.95	15219383.33	27765683.52	20121563.03	23843755.44	11854159.21	16129667.89	18625763.55	8793306.44	3316123.8	7104062.568	12465878.55	1350259.159	4833339.431	6738654.022	2042268.071	17439327.12	6669862.345	1849524.561	13569129.97	7800793.868	15606256.6	11722062.49	7232796.627	2601578.557	10404850.66	16000887.59	3951552.913	1755439.248	3529834.69	15241939.04	9077650.158	17105711.14	7923674.544	12434677.4	12234255.47	2297058.7	2163608.68	1391655.972	3539712.828	8854456.124	3550358.454	3829807.75	2854158.616	5100129.365	3760681.232	7123476.657	4619585.637	2143992.38	3385797.91	5862591.484	6556270.195	1625167.355	2499745.584	4941277.152	1859344.248	5188366.355	2393156.979	3980009.213	10.63188616	1054860.919	769531.706	1262667.917	2642527.381	2669137.377	453327.8229	817418.0579	1243322.063	1197703.487	1183750.165	888288.6032	1983417.129	1364589.215	1072777.533	2539856.834	1994111.251	2681098.944	4426614.233	8196051.778	4619407.12
CHEBI:72842	C18H30O3	C(=C\C=C\C(CCCCCCCC(O)=O)=O)\CCCCC	InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b8-6-,14-11+	9-OxoODE	293.2108333		[M-H]-		827.226	9606	Homo sapiens										1348323.769	1575263.502	1461500.467	7581220.577	10901114.53	9962378.028	21222359.42	12980198.89	5666114.396	9674453.664	14198632.46	4328558.991	36905116.13	29927639.89	33100652.64	56421422.08	10541417.19	24708381	34768872.12	41069704.17	3135109.593	9354234.792	9203202.924	11906591.36	5569125.338	9620460.286	9729651.514	3194191.421	4407632.579	26132758.31	1849685.747	1618262.89	2082341.376	4471104.853	1733357.921	13085283.92	13826180.08	10254655.81	7606206.887	5929541.51	6348509.813	2484739.108	1792312.232	5405010.471	4211136.497	5809443.635	1450023.343	5886142.043	2943238.77	913275.5575	4462086.968	1588535.639	3441683.305	1083453.487	3486550.376	1171593.303	734092.2892	2640806.113	520508.2015	1030808.089	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	19374674.62	12906034.1	14787475.13	8420399.124
CHEBI:30813	C10H20O2	C(CCCCCC)CCC(=O)O	InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)	Capric acid	171.1375367		[M-H]-		799.826	9606	Homo sapiens										7452405.045	6551948.61	5746896.015	8050985.902	9130377.834	7414768.38	7712265.305	9180285.718	7897342.518	3779353.276	5475476.809	6646874.718	12083899.1	8968455.223	4760104.426	8135670.269	7177673.983	7919070.093	7739811.172	5543932.004	3886703.121	5733765.874	6247128.535	6635913.875	5366089.838	6063820.232	5254993.358	6074689.09	5418629.478	4445780.578	3980022.417	4635013.427	5032971.211	5175863.349	3908442.537	7260409.278	6409079.798	5108041.695	5034790.943	2859381.524	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	7464235.772	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	21034639.32
CHEBI:17802	C9H12N2O6	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)c1c[nH]c(=O)[nH]c1=O	InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)/t4-,5-,6-,7+/m1/s1	Pseudouridine	243.0609761		[M-H]-		140.486	9606	Homo sapiens										4082223.25	2824996.7	3835863.039	2058055.355	3113300.722	3311448.228	3501420.761	2222494.048	1128012.21	3597515.37	5312468.537	5764832.69	3705859.354	1931174.631	7198018.426	9024429.271	7466862.125	6398976.498	2055962.781	3011240.998	21863337.63	17365947.72	24372171.31	5737128.557	4969779.03	23909724.65	50150230.8	39528811.29	28542498.42	4110034.169	4663571.114	17000123.53	9594466.068	10447758.96	10087078.71	6579447.93	3462674.136	9255653.887	1118701.621	1155181.061	1617861.79	1081809.89	2038975.681	7719131.725	8863707.965	6401082.212	6025624.868	1716317.209	1050975.426	634092.8371	1263570.87	1545639.149	1107510.087	1939107.519	809329.7359	781605.5969	1157334.738	353507.8035	1522523.218	3190551.871	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	50072141.46	4666468.58	2916043.175	4409908.744	3294332.742	3254034.657	2207116.824	8611989.067	8199889.438	5813053.898
CHEBI:17394	C7H14N2O3	C(=O)([C@H](CCC(NCC)=O)N)O	InChI=1S/C7H14N2O3/c1-2-9-6(10)4-3-5(8)7(11)12/h5H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t5-/m0/s1	L-Theanine	173.0916755		[M-H]-		137.272	9606	Homo sapiens										3758307.148	580238.4307	1266623.995	4717445.189	1959628.872	670779.3055	2894464.172	1267002.099	2737148.059	588345.9459	1175060.425	199546.56	2059463.913	3176551.12	1279170.615	2385259.528	3103384.7	553598.6747	1307004.15	5019282.543	987196.5329	678347.7011	1905050.618	570460.9051	744383.6029	1588794.371	1701495.462	2389065.972	1047352.801	267437.4465	1442664.123	1699234.524	4571009.773	1542599.014	1665000.837	293934.0131	1054397.055	3100400.41	2498395.733	1537129.25	612953.606	239898.6908	272633.3293	355082.5879	721054.2701	629727.1271	268742.0376	102369.7113	584420.8379	523888.3738	495227.193	979344.5855	508921.9656	114172.3389	950081.0313	247490.6972	99969.83225	847522.2557	442206.3931	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616
CHEBI:16709	C8H11NO3	CC1=C(O)C(CO)=C(CO)C=N1	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	Pyridoxine	150.054475		[M-H2O-H]-		381.796	9606	Homo sapiens										66224.67762	76219.33315	63721.80981	465247.2086	71390.5628	1111225.455	75744.45024	72083.31709	5580899.345	70815.88477	73315.84416	75357.41564	17976473.58	184004.291	79293.52849	8007310.795	68813.80114	67534.00033	568078.3673	722644.7264	437778.1661	979008.3532	665817.2683	360748.8394	85866.2137	69786.11327	84578.94371	95864.59877	80214.12878	501398.4453	88613.21613	558192.6245	90628.89008	80522.95622	66976.12687	90341.34609	72631.93027	424262.7443	666999.9081	905568.1496	141015.0696	1004627.098	2011054.455	1496758.584	231992.1705	1266401.282	4815113.682	1419397.313	1875042.069	581677.1018	502346.6451	671076.45	562007.4522	676523.0102	16520965.16	777824.9706	5877387.453	2475669.858	10.63188616	10.63188616	19602.93963	12788.06594	13705.81594	16091.267	20371.75169	30273.75679	17941.75971	20250.3185	20738.45941	80029.52207	10673.21024	154991.4243	15783.53646	21318.90772	24158.47249	22643.26189	30716.53153	189387.1861	68982.92234	49889.81566
CHEBI:16697	C9H10O	OC1CCc2ccccc12	InChI=1S/C9H10O/c10-9-6-5-7-3-1-2-4-8(7)9/h1-4,9-10H,5-6H2	Indan-1-ol	133.0643812		[M-H]-		574.3715	9606	Homo sapiens										9111.04114	461760.948	170686.2235	402514.6762	714470.9994	145501.0546	495728.5757	308652.5213	290320.3319	8460.606827	568526.2016	73993.24124	278845.5516	549242.6882	568292.0843	219233.2149	6701.086439	1354633.868	401736.0353	16511.16899	804510.9868	990039.9223	1043422.564	525269.6168	577577.6866	2321230.24	420279.0853	112999.174	297379.6319	202476.7742	241925.1707	363841.0846	345489.6274	22437.95553	1088755.399	252185.5499	261007.2451	705553.6862	904403.5629	969254.7122	167430.5486	1652016.542	1388762.007	5180538.644	1917412.118	1142396.225	1624332.867	1955433.528	872792.0119	7190061.879	11037551.41	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	962403.1243	839939.119	1287444.457	1581722.926	1432478.051	281511.8953	492747.2582	51599.60537	744206.8053	2785651.476	875618.5287	692693.7852	2248221.417	1857213.427	1466305.238	908106.437	672186.2952	2284328.514	1219591.999	507994.415
CHEBI:16667	C8H7NO	Oc1ccc(CC#N)cc1	InChI=1S/C8H7NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5H2	4-Hydroxybenzeneacetonitrile	132.0439711		[M-H]-		424.325	9606	Homo sapiens										1030327.437	354509.0166	231210.0573	700945.069	497262.2865	365943.0531	90609.74535	1312918.513	361317.4062	17967.18554	237831.7985	214879.8768	729945.8036	1485382.17	323214.0533	581975.8978	473246.8219	252601.0698	235597.334	351259.3393	270948.7397	676368.1292	136886.0063	152960.4271	453259.032	28076.01739	221918.4389	447180.3959	669354.2225	165925.4107	233276.9818	102371.5291	1070116.061	221472.6417	601994.2294	405318.2281	191976.4421	81060.58935	799313.9783	699752.986	182650.6527	312440.655	342303.1085	132155.1664	82397.55584	284115.7707	188959.4515	477181.1476	397547.1206	207863.9141	310940.7646	91463.40839	54146.35219	331378.5636	90706.79793	169331.9769	143570.72	67507.8092	741142.282	11838.10553	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	10.63188616	2497588.871	515855.1258	341643.4741	337767.553	168071.2278
CHEBI:17645	C6H11NO3	CC(=O)NCCCC(O)=O	InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	4-Acetamidobutanoate	144.0647443		[M-H]-		149.346	9606	Homo sapiens										45781250.64	21284180.44	17383552.98	30091808.25	18112188.31	11355774.77	16505811.2	11704546.08	10790585.85	14613968.13	18481970.17	15665639.35	13495122.29	22458392.35	27646961.02	20512874.3	18424351.27	16133371.85	13867315.28	24996440.07	26149677.07	11305450.96	20282263.68	18454540.91	21431277.28	30721156.73	2565374.219	9540657.785	18613766.18	18414424.55	25740755.55	15542661.71	18900178.12	17133743.21	22606509.12	18193687.95	17546818.34	32246845.46	17405632.92	11076014.28	15255452.38	25279100.04	14712171	51036335.17	30233929.05	31109064.3	45775538.42	41341204.66	20463461.76	21415523.45	19419874.49	31131846.5	19354384.97	11212516.87	33722235.68	34077128.29	8960545.028	19458847.99	16411763.18	1233262.251	3091244.857	2689147.763	3772284.887	3463103.486	3850290.161	6239476.874	3365061.352	2437099.414	3388954.151	6310959.161	3077196.269	4043598.195	6223136.542	3747100.798	4554743.091	13199166.68	8995424.723	8962043.006	13710420.85	14649147.58
